payment_id,user_id,amount,payment_date,plan_id,status
2635,2125,9.99,2022-08-05,1,failed
2636,128,14.99,2023-01-13,2,successful
2637,1450,59.99,2024-08-11,14,successful
2638,2220,14.99,2024-02-07,2,successful
2639,1577,4.99,2025-09-01,12,successful
2640,2449,5.99,2025-05-29,5,successful
2641,2370,14.99,2023-01-24,2,failed
2642,2562,6.99,2024-02-05,13,successful
2643,1460,12.99,2022-09-05,6,successful
2644,2752,59.99,2025-04-29,14,successful
2645,2361,17.99,2024-12-26,7,successful
2646,2055,17.99,2024-10-05,7,successful
2647,32,29.99,2022-01-24,9,successful
2648,2500,19.99,2025-05-08,3,successful
2649,2897,19.99,2025-02-17,3,failed
2650,1498,9.99,2024-10-01,1,failed
2651,2876,14.99,2025-05-14,2,successful
2652,630,39.99,2023-03-27,10,successful
2653,576,14.99,2023-02-03,2,successful
2654,1446,19.99,2022-10-04,3,successful
2655,1087,9.99,2022-04-17,1,failed
2656,874,24.99,2022-05-30,8,failed
2657,1930,24.99,2024-01-14,8,successful
2658,1429,17.99,2022-11-13,7,successful
2659,1045,29.99,2022-01-15,9,successful
2660,436,14.99,2023-01-07,2,failed
2661,538,4.99,2022-03-09,12,successful
2662,244,17.99,2025-04-27,7,failed
2663,1518,14.99,2024-05-29,2,successful
2664,2760,14.99,2022-12-11,2,successful
2665,2271,17.99,2022-04-09,7,successful
2666,260,29.99,2022-06-17,9,successful
2667,2733,4.99,2022-09-27,12,successful
2668,2911,0.0,2023-04-17,11,successful
2669,2518,59.99,2025-05-31,14,failed
2670,802,9.99,2023-01-08,1,successful
2671,2391,59.99,2024-11-06,14,successful
2672,2379,4.99,2022-10-05,12,successful
2673,618,49.99,2022-08-24,4,successful
2674,2715,12.99,2025-05-13,6,successful
2675,2696,4.99,2024-10-31,12,successful
2676,432,59.99,2022-02-11,14,successful
2677,2884,17.99,2025-07-20,7,successful
2678,1658,59.99,2025-01-26,14,successful
2679,1181,12.99,2022-03-05,6,successful
2680,365,14.99,2022-10-16,2,successful
2681,890,6.99,2024-05-14,13,successful
2682,502,17.99,2023-07-16,7,successful
2683,2823,199.99,2025-02-14,15,successful
2684,1037,5.99,2024-04-13,5,successful
2685,2217,4.99,2022-06-04,12,successful
2686,2047,199.99,2022-07-29,15,successful
2687,2261,59.99,2023-04-29,14,successful
2688,2310,12.99,2023-06-24,6,successful
2689,1444,9.99,2024-04-07,1,successful
2690,2786,6.99,2023-11-12,13,successful
2691,2055,9.99,2024-04-27,1,successful
2692,2836,24.99,2023-06-22,8,successful
2693,1771,39.99,2025-02-15,10,successful
2694,2533,0.0,2025-01-23,11,failed
2695,1427,39.99,2025-09-01,10,successful
2696,1057,19.99,2025-05-30,3,failed
2697,321,5.99,2022-10-21,5,successful
2698,2695,9.99,2023-08-18,1,successful
2699,1861,199.99,2025-08-25,15,successful
2700,1766,19.99,2023-10-10,3,successful
2701,2763,6.99,2025-07-08,13,successful
2702,1861,17.99,2024-03-10,7,successful
2703,2460,6.99,2023-12-09,13,successful
2704,393,17.99,2023-08-09,7,successful
2705,2149,0.0,2024-03-31,11,successful
2706,1203,0.0,2024-02-08,11,successful
2707,1312,39.99,2022-01-30,10,successful
2708,2812,17.99,2022-09-23,7,successful
2709,1827,17.99,2022-06-23,7,successful
2710,1599,17.99,2022-10-08,7,successful
2711,2213,17.99,2024-06-10,7,successful
2712,777,5.99,2025-05-07,5,successful
2713,1107,6.99,2024-03-30,13,successful
2714,2436,199.99,2025-07-16,15,failed
2715,2766,17.99,2024-09-16,7,successful
2716,512,17.99,2024-01-27,7,successful
2717,2039,4.99,2024-10-02,12,successful
2718,1210,9.99,2022-11-20,1,successful
2719,1491,59.99,2024-10-15,14,failed
2720,845,14.99,2022-10-30,2,successful
2721,1121,19.99,2023-02-20,3,successful
2722,1400,59.99,2024-03-10,14,successful
2723,3,29.99,2023-10-20,9,successful
2724,2141,59.99,2025-06-22,14,successful
2725,1600,199.99,2022-05-09,15,successful
2726,443,12.99,2022-04-26,6,successful
2727,616,9.99,2025-07-05,1,successful
2728,2999,199.99,2023-04-12,15,successful
2729,360,49.99,2022-09-01,4,successful
2730,1522,199.99,2024-04-27,15,successful
2731,2510,59.99,2025-07-01,14,successful
2732,2720,19.99,2023-05-12,3,successful
2733,2973,4.99,2022-09-11,12,successful
2734,349,199.99,2022-10-28,15,failed
2735,2371,5.99,2023-06-13,5,successful
2736,927,4.99,2022-08-12,12,successful
2737,1136,199.99,2025-08-05,15,successful
2738,1152,59.99,2022-03-05,14,successful
2739,2205,199.99,2024-09-21,15,successful
2740,1087,4.99,2023-02-08,12,successful
2741,2602,24.99,2024-09-13,8,successful
2742,2229,19.99,2023-09-15,3,successful
2743,609,14.99,2022-08-24,2,successful
2744,2175,19.99,2023-04-13,3,successful
2745,2016,39.99,2025-03-04,10,successful
2746,2118,14.99,2024-10-25,2,successful
2747,64,9.99,2025-03-06,1,successful
2748,1273,19.99,2024-04-16,3,successful
2749,1898,29.99,2025-06-16,9,successful
2750,1783,6.99,2023-03-21,13,successful
2751,1482,29.99,2024-08-27,9,successful
2752,1157,6.99,2023-12-12,13,successful
2753,1709,49.99,2023-09-08,4,successful
2754,2184,19.99,2023-02-05,3,successful
2755,2024,59.99,2025-07-07,14,successful
2756,1274,5.99,2023-01-16,5,successful
2757,1319,49.99,2023-11-01,4,successful
2758,1909,29.99,2025-02-14,9,successful
2759,2268,9.99,2023-11-10,1,successful
2760,1023,5.99,2023-11-20,5,successful
2761,2270,4.99,2024-12-15,12,successful
2762,1933,19.99,2022-01-15,3,failed
2763,1808,17.99,2024-08-26,7,successful
2764,1552,4.99,2022-04-01,12,successful
2765,2214,29.99,2024-10-11,9,successful
2766,2895,4.99,2024-10-22,12,successful
2767,2962,0.0,2022-09-22,11,successful
2768,1936,12.99,2023-03-02,6,successful
2769,882,4.99,2024-03-09,12,successful
2770,2475,49.99,2022-07-30,4,successful
2771,2906,19.99,2024-03-22,3,successful
2772,2690,0.0,2022-03-12,11,successful
2773,1211,4.99,2022-06-18,12,successful
2774,1079,49.99,2022-01-08,4,successful
2775,499,9.99,2024-03-04,1,successful
2776,1173,12.99,2022-10-19,6,successful
2777,2448,17.99,2023-09-19,7,successful
2778,1890,5.99,2023-07-10,5,failed
2779,875,14.99,2025-05-03,2,successful
2780,1962,14.99,2022-09-08,2,successful
2781,1485,49.99,2023-04-11,4,successful
2782,1134,6.99,2025-04-04,13,failed
2783,675,39.99,2024-06-04,10,successful
2784,1915,9.99,2022-07-08,1,successful
2785,188,4.99,2023-02-26,12,successful
2786,1240,49.99,2023-08-27,4,successful
2787,2457,24.99,2024-01-17,8,successful
2788,2224,4.99,2023-12-30,12,successful
2789,2937,17.99,2025-07-07,7,successful
2790,2174,29.99,2024-11-03,9,successful
2791,1951,29.99,2024-04-06,9,successful
2792,2911,199.99,2022-09-25,15,successful
2793,2346,39.99,2022-11-11,10,successful
2794,1046,49.99,2024-07-23,4,successful
2795,900,29.99,2022-09-19,9,successful
2796,1182,39.99,2022-04-03,10,failed
2797,863,49.99,2022-08-29,4,successful
2798,763,49.99,2025-05-18,4,successful
2799,2281,9.99,2024-06-18,1,successful
2800,1846,49.99,2022-08-29,4,failed
2801,2998,199.99,2024-12-11,15,successful
2802,1624,29.99,2024-08-06,9,successful
2803,1932,4.99,2024-10-13,12,successful
2804,1881,9.99,2023-03-29,1,successful
2805,1684,59.99,2023-12-25,14,successful
2806,16,0.0,2024-07-09,11,successful
2807,2938,19.99,2022-11-28,3,successful
2808,2252,59.99,2022-11-13,14,successful
2809,742,6.99,2025-08-13,13,successful
2810,496,39.99,2023-03-12,10,successful
2811,2063,17.99,2025-01-05,7,successful
2812,2276,6.99,2023-06-20,13,successful
2813,548,17.99,2023-06-20,7,successful
2814,883,39.99,2023-02-26,10,successful
2815,46,199.99,2023-09-06,15,successful
2816,1476,0.0,2025-04-15,11,failed
2817,1765,39.99,2022-12-07,10,successful
2818,151,199.99,2024-04-03,15,successful
2819,1627,9.99,2023-07-14,1,successful
2820,949,14.99,2023-01-08,2,successful
2821,2677,199.99,2023-06-26,15,successful
2822,1393,29.99,2023-07-22,9,successful
2823,2304,14.99,2022-08-19,2,failed
2824,2695,5.99,2024-06-05,5,successful
2825,631,5.99,2023-01-07,5,successful
2826,1593,4.99,2023-04-27,12,successful
2827,2795,14.99,2024-08-28,2,successful
2828,78,5.99,2025-02-19,5,successful
2829,924,6.99,2024-02-10,13,successful
2830,2167,14.99,2022-06-20,2,successful
2831,2977,12.99,2025-04-01,6,successful
2832,1481,4.99,2025-02-05,12,successful
2833,2908,12.99,2025-03-18,6,failed
2834,684,14.99,2025-06-29,2,successful
2835,2351,6.99,2023-02-09,13,failed
2836,855,6.99,2024-04-19,13,successful
2837,2824,17.99,2023-11-21,7,successful
2838,727,24.99,2024-03-29,8,successful
2839,2129,24.99,2024-09-02,8,successful
2840,2327,49.99,2024-01-10,4,successful
2841,1742,14.99,2023-03-04,2,successful
2842,1265,14.99,2024-09-21,2,successful
2843,2440,14.99,2025-04-12,2,successful
2844,2275,9.99,2025-01-26,1,successful
2845,1220,19.99,2024-06-04,3,successful
2846,534,49.99,2023-02-15,4,successful
2847,54,0.0,2024-09-30,11,successful
2848,471,12.99,2022-02-26,6,successful
2849,308,14.99,2023-04-04,2,successful
2850,1370,5.99,2024-12-12,5,failed
2851,1261,5.99,2023-01-11,5,successful
2852,1691,5.99,2024-10-19,5,successful
2853,306,5.99,2025-04-13,5,successful
2854,357,9.99,2024-12-10,1,failed
2855,399,6.99,2024-02-27,13,successful
2856,1025,59.99,2024-07-31,14,successful
2857,76,5.99,2025-07-11,5,failed
2858,2698,39.99,2025-03-14,10,failed
2859,1404,199.99,2024-09-12,15,successful
2860,2710,199.99,2022-02-24,15,successful
2861,2512,39.99,2024-02-20,10,successful
2862,947,17.99,2024-07-14,7,successful
2863,150,39.99,2024-03-18,10,successful
2864,743,6.99,2023-02-01,13,successful
2865,1771,5.99,2023-04-04,5,successful
2866,235,12.99,2024-11-08,6,successful
2867,2325,39.99,2024-06-17,10,failed
2868,1094,199.99,2024-01-14,15,successful
2869,1921,14.99,2025-08-15,2,successful
2870,2794,24.99,2025-06-19,8,successful
2871,2003,24.99,2022-01-15,8,successful
2872,2791,12.99,2023-09-24,6,successful
2873,393,59.99,2024-08-13,14,successful
2874,843,0.0,2023-01-10,11,successful
2875,1695,9.99,2025-04-15,1,successful
2876,1394,17.99,2024-11-07,7,successful
2877,2196,59.99,2025-08-05,14,successful
2878,1721,6.99,2022-05-09,13,successful
2879,2146,12.99,2025-05-23,6,successful
2880,1421,29.99,2024-02-15,9,failed
2881,1962,59.99,2025-04-25,14,successful
2882,871,4.99,2023-02-03,12,failed
2883,1683,5.99,2023-07-11,5,successful
2884,210,19.99,2024-02-23,3,successful
2885,2008,17.99,2024-10-06,7,successful
2886,1437,39.99,2024-03-17,10,successful
2887,1081,4.99,2023-11-17,12,successful
2888,2687,4.99,2024-03-04,12,successful
2889,1063,59.99,2025-04-09,14,successful
2890,1813,4.99,2022-06-10,12,successful
2891,2574,6.99,2023-05-04,13,successful
2892,1816,199.99,2023-06-02,15,successful
2893,2654,9.99,2025-07-31,1,successful
2894,97,6.99,2024-01-17,13,successful
2895,2029,19.99,2025-05-14,3,successful
2896,2291,4.99,2023-07-13,12,successful
2897,2148,39.99,2024-03-26,10,successful
2898,930,0.0,2025-07-01,11,successful
2899,111,49.99,2024-06-22,4,successful
2900,1432,5.99,2025-02-08,5,successful
2901,134,6.99,2024-09-14,13,successful
2902,1535,49.99,2024-12-25,4,successful
2903,2988,29.99,2024-02-01,9,failed
2904,2378,49.99,2023-01-18,4,successful
2905,496,49.99,2024-04-13,4,successful
2906,1241,4.99,2024-12-10,12,successful
2907,1134,6.99,2022-03-01,13,successful
2908,1879,49.99,2022-04-24,4,failed
2909,1126,14.99,2023-12-22,2,successful
2910,1583,49.99,2022-12-28,4,successful
2911,2894,5.99,2022-03-02,5,successful
2912,188,6.99,2022-10-17,13,successful
2913,2116,49.99,2024-12-27,4,successful
2914,2382,17.99,2023-02-26,7,successful
2915,1194,199.99,2024-03-19,15,successful
2916,2654,17.99,2023-06-30,7,successful
2917,1615,59.99,2024-06-03,14,successful
2918,1015,49.99,2022-10-07,4,failed
2919,806,59.99,2025-03-14,14,successful
2920,1084,14.99,2023-11-19,2,successful
2921,220,4.99,2025-03-24,12,successful
2922,286,9.99,2022-07-01,1,successful
2923,2574,24.99,2024-06-12,8,successful
2924,2185,14.99,2025-05-06,2,successful
2925,1605,5.99,2024-11-26,5,successful
2926,1891,24.99,2025-03-04,8,successful
2927,829,29.99,2023-02-07,9,failed
2928,89,17.99,2022-06-28,7,successful
2929,881,199.99,2023-10-21,15,successful
2930,2685,12.99,2023-07-07,6,successful
2931,1938,29.99,2025-04-23,9,successful
2932,1399,9.99,2023-12-06,1,successful
2933,2627,0.0,2023-01-11,11,successful
2934,761,6.99,2024-08-15,13,successful
2935,1653,59.99,2024-12-17,14,successful
2936,1773,6.99,2024-08-21,13,successful
2937,349,0.0,2025-01-14,11,successful
2938,491,19.99,2025-05-13,3,successful
2939,2945,17.99,2022-07-14,7,successful
2940,2335,14.99,2022-09-18,2,successful
2941,1892,5.99,2024-01-16,5,successful
2942,2410,29.99,2023-09-02,9,failed
2943,420,4.99,2023-03-01,12,failed
2944,1018,24.99,2024-04-22,8,failed
2945,1827,9.99,2023-11-16,1,failed
2946,2069,6.99,2022-01-24,13,successful
2947,271,6.99,2022-04-02,13,successful
2948,1657,59.99,2025-08-06,14,successful
2949,123,59.99,2024-05-25,14,successful
2950,2032,9.99,2024-07-20,1,successful
2951,2204,0.0,2025-08-14,11,successful
2952,2175,4.99,2023-07-05,12,successful
2953,804,6.99,2022-01-22,13,successful
2954,2120,59.99,2023-12-21,14,successful
2955,1773,199.99,2023-11-04,15,successful
2956,2827,0.0,2022-01-15,11,successful
2957,1075,39.99,2022-09-22,10,successful
2958,2106,9.99,2025-06-12,1,successful
2959,483,59.99,2024-07-14,14,successful
2960,2073,49.99,2024-03-09,4,successful
2961,1050,49.99,2022-06-19,4,successful
2962,2127,12.99,2025-07-02,6,successful
2963,1094,5.99,2023-07-02,5,successful
2964,2257,29.99,2025-03-18,9,failed
2965,2407,49.99,2022-02-19,4,successful
2966,763,0.0,2022-03-10,11,successful
2967,1523,17.99,2022-01-11,7,successful
2968,1402,19.99,2024-05-16,3,successful
2969,222,14.99,2024-01-11,2,successful
2970,2659,9.99,2022-09-24,1,successful
2971,2450,0.0,2025-06-28,11,successful
2972,803,49.99,2022-02-13,4,failed
2973,677,199.99,2023-05-19,15,successful
2974,1637,12.99,2023-06-27,6,failed
2975,1003,9.99,2024-06-20,1,successful
2976,2430,14.99,2023-12-25,2,successful
2977,247,6.99,2023-01-04,13,successful
2978,854,199.99,2022-12-01,15,successful
2979,598,59.99,2025-07-10,14,successful
2980,881,14.99,2025-02-17,2,failed
2981,1337,9.99,2022-02-15,1,successful
2982,822,14.99,2024-12-24,2,successful
2983,160,6.99,2024-02-27,13,failed
2984,518,6.99,2022-04-24,13,successful
2985,510,6.99,2022-03-08,13,successful
2986,230,199.99,2023-12-11,15,successful
2987,1180,4.99,2024-07-07,12,successful
2988,2115,12.99,2024-06-27,6,successful
2989,1989,39.99,2024-07-04,10,successful
2990,2404,6.99,2024-12-12,13,failed
2991,616,5.99,2023-11-06,5,successful
2992,1342,49.99,2024-12-13,4,successful
2993,1535,59.99,2022-06-23,14,successful
2994,1991,19.99,2023-01-20,3,successful
2995,566,17.99,2023-07-17,7,successful
2996,2404,12.99,2022-07-21,6,successful
2997,757,59.99,2024-01-13,14,successful
2998,1913,0.0,2024-05-07,11,successful
2999,2155,0.0,2022-06-12,11,successful
3000,1387,39.99,2022-03-26,10,successful
3001,2103,14.99,2025-03-23,2,successful
3002,2977,59.99,2025-06-24,14,successful
3003,1243,5.99,2024-10-24,5,successful
3004,424,0.0,2023-11-25,11,successful
3005,2903,6.99,2023-08-26,13,successful
3006,1154,39.99,2022-08-24,10,successful
3007,1333,4.99,2022-03-04,12,successful
3008,558,0.0,2023-06-07,11,successful
3009,2916,5.99,2022-03-26,5,successful
3010,1362,9.99,2024-06-27,1,failed
3011,1692,39.99,2024-01-10,10,successful
3012,1444,39.99,2023-03-07,10,successful
3013,1363,29.99,2024-11-12,9,successful
3014,254,29.99,2022-10-02,9,successful
3015,1830,24.99,2023-11-07,8,successful
3016,1852,0.0,2024-10-14,11,failed
3017,1113,12.99,2025-03-22,6,successful
3018,1516,5.99,2022-08-29,5,successful
3019,2107,24.99,2022-10-31,8,successful
3020,2404,6.99,2023-05-24,13,successful
3021,1925,39.99,2022-03-20,10,successful
3022,255,4.99,2023-08-07,12,successful
3023,1492,39.99,2023-08-06,10,successful
3024,1272,39.99,2024-05-02,10,successful
3025,1087,199.99,2022-08-05,15,successful
3026,544,49.99,2025-02-28,4,successful
3027,1728,0.0,2024-09-27,11,successful
3028,1352,12.99,2025-04-15,6,successful
3029,123,199.99,2022-12-12,15,successful
3030,1766,24.99,2023-06-24,8,successful
3031,86,17.99,2023-09-09,7,successful
3032,635,199.99,2022-11-10,15,successful
3033,2784,24.99,2024-03-24,8,successful
3034,258,5.99,2024-01-24,5,failed
3035,2841,0.0,2023-02-18,11,successful
3036,2034,199.99,2025-07-28,15,successful
3037,229,12.99,2023-08-03,6,failed
3038,1378,29.99,2023-05-08,9,successful
3039,1447,12.99,2025-06-28,6,failed
3040,1490,199.99,2024-06-10,15,successful
3041,504,17.99,2025-02-17,7,failed
3042,2718,49.99,2023-02-21,4,successful
3043,2696,24.99,2024-04-29,8,successful
3044,222,29.99,2025-06-08,9,successful
3045,32,5.99,2025-04-03,5,successful
3046,2060,17.99,2022-04-15,7,successful
3047,326,24.99,2022-07-01,8,successful
3048,1351,0.0,2024-08-23,11,successful
3049,650,14.99,2025-07-05,2,successful
3050,1872,39.99,2023-04-20,10,successful
3051,2278,17.99,2022-04-05,7,successful
3052,2524,0.0,2023-05-12,11,successful
3053,2738,0.0,2024-05-10,11,successful
3054,2359,199.99,2024-11-26,15,failed
3055,2238,12.99,2025-08-16,6,successful
3056,361,9.99,2024-01-25,1,successful
3057,2261,49.99,2025-05-08,4,successful
3058,443,12.99,2023-02-24,6,successful
3059,663,17.99,2023-08-07,7,successful
3060,2504,4.99,2023-01-24,12,successful
3061,973,4.99,2023-03-21,12,failed
3062,1776,49.99,2024-10-20,4,successful
3063,758,199.99,2022-01-05,15,successful
3064,968,29.99,2025-02-21,9,successful
3065,2125,19.99,2022-05-09,3,successful
3066,2519,49.99,2024-12-17,4,successful
3067,1843,29.99,2022-07-23,9,successful
3068,1689,6.99,2024-07-16,13,successful
3069,1018,4.99,2023-07-14,12,successful
3070,554,4.99,2022-01-17,12,successful
3071,1225,29.99,2022-07-09,9,successful
3072,764,4.99,2024-04-08,12,successful
3073,1970,5.99,2022-11-01,5,successful
3074,1692,5.99,2023-07-17,5,successful
3075,1056,24.99,2025-08-20,8,successful
3076,2803,6.99,2022-12-07,13,successful
3077,2455,59.99,2024-06-08,14,successful
3078,1812,39.99,2025-08-26,10,successful
3079,381,0.0,2025-01-30,11,successful
3080,1239,5.99,2025-06-02,5,successful
3081,1275,17.99,2024-12-14,7,successful
3082,362,5.99,2023-06-11,5,successful
3083,2498,49.99,2025-03-11,4,successful
3084,1372,49.99,2022-07-08,4,successful
3085,1353,6.99,2024-06-14,13,successful
3086,2678,19.99,2023-02-06,3,successful
3087,42,19.99,2025-07-07,3,successful
3088,2390,6.99,2022-01-23,13,successful
3089,2316,6.99,2024-02-08,13,successful
3090,2414,17.99,2024-03-10,7,successful
3091,2128,14.99,2022-09-07,2,successful
3092,2203,19.99,2022-10-12,3,successful
3093,598,49.99,2025-08-24,4,successful
3094,2645,19.99,2023-06-30,3,successful
3095,2010,19.99,2023-01-16,3,failed
3096,928,24.99,2023-03-02,8,successful
3097,2896,29.99,2023-07-07,9,successful
3098,1585,0.0,2022-05-12,11,successful
3099,1695,24.99,2023-09-09,8,successful
3100,2134,12.99,2024-10-12,6,successful
3101,211,199.99,2023-06-28,15,successful
3102,1343,39.99,2024-02-28,10,successful
3103,1334,0.0,2024-07-09,11,successful
3104,2670,59.99,2024-02-01,14,successful
3105,1886,29.99,2024-02-29,9,successful
3106,9,9.99,2023-12-24,1,successful
3107,540,199.99,2024-03-21,15,successful
3108,1962,0.0,2024-05-19,11,successful
3109,1047,39.99,2023-06-25,10,successful
3110,1697,199.99,2023-04-05,15,successful
3111,150,12.99,2024-04-21,6,successful
3112,1780,12.99,2023-01-31,6,successful
3113,1038,19.99,2022-03-28,3,successful
3114,619,14.99,2024-11-10,2,successful
3115,1025,24.99,2022-07-24,8,successful
3116,563,9.99,2023-05-27,1,successful
3117,2587,39.99,2022-07-09,10,successful
3118,2162,12.99,2022-02-14,6,successful
3119,1675,12.99,2025-07-08,6,successful
3120,917,12.99,2025-01-25,6,successful
3121,2226,14.99,2025-07-05,2,successful
3122,769,199.99,2023-01-16,15,successful
3123,2907,39.99,2024-10-22,10,successful
3124,1949,199.99,2024-05-16,15,successful
3125,839,19.99,2024-09-30,3,successful
3126,2834,4.99,2022-04-08,12,successful
3127,528,49.99,2023-02-23,4,successful
3128,7,17.99,2022-03-25,7,failed
3129,2071,39.99,2022-06-08,10,successful
3130,2012,9.99,2022-03-20,1,successful
3131,520,39.99,2022-06-16,10,successful
3132,1432,24.99,2023-08-29,8,successful
3133,1665,12.99,2025-06-19,6,successful
3134,1368,59.99,2022-09-29,14,successful
3135,2881,19.99,2023-12-21,3,successful
